archive,member_path,category_folder,class_folder,folder_code,filename,extension,bytes,crc32,sha256,detected_format,width,height,brightness,contrast,sharpness_proxy,quality_flags,dhash,read_error,format_mismatch,official_sku,official_item_id,duplicate_group,duplicate_type,split
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L024_Strontium Chloride 6-Hydrate AR/L024_STRONTIUN CHLORIDE 6-HYDRATE AR_L024_07.JPG,Laboratory_Science_Supplies,L024_Strontium Chloride 6-Hydrate AR,L024,L024_STRONTIUN CHLORIDE 6-HYDRATE AR_L024_07.JPG,jpg,1236944,36d7e3b2,bd4af3d74afe0912987772ba5937f0a3180d1508882eb776da2032db578641e4,heic,3024,4032,118.72,45.93,1373.47,,040d8e067d33e998,,True,L024,item-l024,unique-0827,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_17.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_17.JPG,jpg,1706913,13726ec3,7a3cf7b24a585940d309dee234f83dfc0f48dffcc82c8dd2b8c882f94113682e,heic,3024,4032,111.94,58.44,3365.32,,de5a31b0c27f1bcf,,True,L009,item-l009,unique-0828,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L014_syringes 10ml/L014_SYRINGES 10ML_L014_08.JPG,Laboratory_Science_Supplies,L014_syringes 10ml,L014,L014_SYRINGES 10ML_L014_08.JPG,jpg,1366458,e69c9363,2360070f851affb57aeaea2e259e57ae04779da277def3eb9c59e64288076f5c,heic,3024,4032,126.33,55.39,2133.36,,931f7327373da6a7,,True,L014,item-l014,unique-0829,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L010_thermometer /L010_THERMOMETER_L010_19.JPG,Laboratory_Science_Supplies,L010_thermometer ,L010,L010_THERMOMETER_L010_19.JPG,jpg,2313655,1805daf2,e62ed527d28a032f713ac206676d084098a1a2fd7a47f849e64889fa1e77e71a,heic,4284,5712,113.04,66.46,3281.44,,a9e9ebdbcc580920,,True,L010,item-l010,dup-0031,exact,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_24.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_24.JPG,jpg,2428346,ecc272e5,bae7c6e263bb796e1b3387c78b3b95b780c048518f63f4de73991063bd9aeb0e,heic,4284,5712,125.84,54.45,1687.93,,6c0c48c983867cc8,,True,L009,item-l009,unique-0831,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L010_thermometer /L010_THERMOMETER_L010_11.JPG,Laboratory_Science_Supplies,L010_thermometer ,L010,L010_THERMOMETER_L010_11.JPG,jpg,2573842,5e6d3a41,887808d7eba9463fca65e3946b4f828e2eaaf28f148b08197f39fd80bbc90eb6,heic,3024,4032,150.44,22.17,1945.46,,0f0d0709090e7134,,True,L010,item-l010,unique-0832,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L012_gloves LN/L012_GLOVES LN_L012_05.JPG,Laboratory_Science_Supplies,L012_gloves LN,L012,L012_GLOVES LN_L012_05.JPG,jpg,2678941,f774133c,b03d5b7ef68f9837c4ef5f3ef1ac8e7ae1cf6f86794c1773f238dbfc5a86f955,heic,4284,5712,120.64,59.7,2954.67,,30862eeccc9cbebf,,True,L012,item-l012,unique-0833,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L013_petri dishes/L013_PETRI DISHES_L013_02.JPG,Laboratory_Science_Supplies,L013_petri dishes,L013,L013_PETRI DISHES_L013_02.JPG,jpg,2229909,b741010b,b63c1e6086b7acbe84095672be58c9fdb87f072b9c721341ebeae5e05f5b9b60,heic,3024,4032,120.27,26.92,2675.09,,63031b090f034360,,True,L013,item-l013,unique-0834,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_21.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_21.JPG,jpg,2210370,3bb681d6,7bbdae689e482a51677ea43b90244bb32bfe09e3d8e7d22acfd75a38d8c0ec77,heic,4284,5712,124.75,39.43,1432.16,,fefefcf871c1921e,,True,L009,item-l009,unique-0835,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_06.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_06.JPG,jpg,2216038,fac05b54,4f22650564116776a4cbbcf83620754e14822c49659d23b365590f83602f4e7b,heic,3024,4032,132.31,31.08,3784.86,,1705090b0909893d,,True,L009,item-l009,unique-0836,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_13.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_13.JPG,jpg,1331726,0a15417c,4e463511ac13f1e8ff69b94c02617a5a49a8e1fca5307b091e6df301539f974a,heic,3024,4032,111.86,41.03,4309.56,,70b189b2cc669e99,,True,L009,item-l009,unique-0837,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_31.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_31.JPG,jpg,3007577,335feb7f,4884274f2c0bb5374413eff63981024c427c6cf76901430ead389cab9f323bca,heic,3024,4032,147.9,54.47,3037.3,,0d2371c9e9d4298d,,True,L011,item-l011,unique-0838,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L004_beakers 1000ml/L004_BEAKER 1000ML_L004_03.JPG,Laboratory_Science_Supplies,L004_beakers 1000ml,L004,L004_BEAKER 1000ML_L004_03.JPG,jpg,1436174,77b405d2,200dcdcd11d353d46a013e64f8c95a0e555ce2a6f804f7ce3a18346fbd871f5f,heic,3024,4032,127.96,49.85,2022.04,,0224265470dc6700,,True,L004,item-l004,unique-0839,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_07.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_07.JPG,jpg,2049194,8b040233,bf45e594ebf60aa3743047d3919753dfb1a6664b7b53963fdf59be6fcbf1f1f8,heic,3024,4032,128.49,37.65,2278.83,,8003930b0da53571,,True,L009,item-l009,unique-0840,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L008_pipettes 10ml/L008_PIPETTES 10ML_L008_26.JPG,Laboratory_Science_Supplies,L008_pipettes 10ml,L008,L008_PIPETTES 10ML_L008_26.JPG,jpg,2664943,e6f92c02,da3b6ae623768726fa4dc4878c443fe886a094da9cf4d8173d5917591f2af93b,heic,3024,4032,152.07,22.04,1672.5,,0f0d05090f0e41e0,,True,L008,item-l008,unique-0841,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_05.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_05.JPG,jpg,2421672,0a72fac1,71b99b396a0b40941c10fddcab0d53be1143b0a1502466442d8aa69a1d017677,heic,3024,4032,132.84,30.11,3305.9,,16170f1f0f0d023f,,True,L009,item-l009,unique-0842,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_19.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_19.JPG,jpg,1998162,9ed60f66,40b4bd5b62a974dc229aa04851128edb0c81e91fe1619579f7b8dba61e7b4098,heic,4284,5712,124.06,53.51,2543.68,,d2d2d25232ba0f10,,True,L009,item-l009,unique-0843,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L008_pipettes 10ml/L008_PIPETTES 10ML_L008_12.JPG,Laboratory_Science_Supplies,L008_pipettes 10ml,L008,L008_PIPETTES 10ML_L008_12.JPG,jpg,1525085,310c0105,76558662c88ef56cf4903581e959a6c0a32b0396f451847d8057c18edf77346b,heic,3024,4032,125.65,47.89,2371.9,,040e83c3cb8b234b,,True,L008,item-l008,unique-0844,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L004_beakers 1000ml/L004_BEAKER 1000ML_L004_17.JPG,Laboratory_Science_Supplies,L004_beakers 1000ml,L004,L004_BEAKER 1000ML_L004_17.JPG,jpg,2227135,0520f072,4b5335992d387a7a0cf921d512e3f4134143cb38e678c71f74fbeebd7e1acb2c,heic,3024,4032,98.35,51.55,2413.71,,c40403a33b5fda3e,,True,L004,item-l004,unique-0845,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L013_petri dishes/L013_PETRI DISHES_L013_21.JPG,Laboratory_Science_Supplies,L013_petri dishes,L013,L013_PETRI DISHES_L013_21.JPG,jpg,1361742,a3a37330,04aae45292ac5ea7e9f691b86fa2f0d98ce0444df693b74ed0dabcb8303b0fb3,heic,3024,4032,96.46,60.85,2508.4,,0c999cf8183f1b43,,True,L013,item-l013,unique-0846,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_16.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_16.JPG,jpg,1309580,54d81254,e71bc3e3e303384a516aaf38814724ecf79793be295a21f6c192381b45119668,heic,3024,4032,105.49,55.44,1635.88,,c68629c5d638e031,,True,L009,item-l009,unique-0847,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_14.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_14.JPG,jpg,1291354,fe0b1529,23631a960ac048188e515a1944d5189bcc4e57c128084d96219b16cc74484cd7,heic,3024,4032,110.53,46.68,1759.68,,50a0906548479f99,,True,L009,item-l009,unique-0848,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L014_syringes 10ml/L014_SYRINGES 10ML_L014_27.JPG,Laboratory_Science_Supplies,L014_syringes 10ml,L014,L014_SYRINGES 10ML_L014_27.JPG,jpg,2373352,1ee8a48b,23736de5d74feb749bb0b145324e454645985d59466f297b23a262d7849193e5,heic,3024,4032,154.48,26.51,2944.62,,4b0f37170f0c4a41,,True,L014,item-l014,unique-0849,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L010_thermometer /L010_THERMOMETER_L010_13.JPG,Laboratory_Science_Supplies,L010_thermometer ,L010,L010_THERMOMETER_L010_13.JPG,jpg,2605267,76871e25,9fdb1681d8cb9f0072850cdf736a855ce5b97138efa59bd618b63c47d873e201,heic,3024,4032,151.07,26.35,1500.5,,070f050f0f4128ce,,True,L010,item-l010,unique-0850,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L004_beakers 1000ml/L004_BEAKER 1000ML_L004_04.JPG,Laboratory_Science_Supplies,L004_beakers 1000ml,L004,L004_BEAKER 1000ML_L004_04.JPG,jpg,1524338,053ebcc1,907e100cffce4249d8657a4ba60ffe78063ff458059f7c938398eebec2af2de1,heic,3024,4032,91.23,41.18,2461.62,,0c64dbb3233e7cde,,True,L004,item-l004,unique-0851,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_01.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_01.JPG,jpg,2364177,e3425733,9528c1380eb089bbb5997045010bd17a126b3436b67054d015258d9a26847371,heic,3024,4032,133.91,29.56,3752.38,,9f0b0f1f0b0d4e3f,,True,L009,item-l009,unique-0852,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_20.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_20.JPG,jpg,2106024,9f21a009,bb6cc3e1824898741c999b014bca0f42da6cd55debea19f367a2ceac3825417e,heic,4284,5712,140.4,46.59,3077.83,,4c4888c4f818494e,,True,L009,item-l009,unique-0853,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_21.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_21.JPG,jpg,1911773,8273df7f,d85ef04ffeee741503334f0bc72a28490e67e5159491615ecb4f5698ebb9cbb4,heic,3024,4032,144.86,42.27,1682.5,,1909050f170388e8,,True,L011,item-l011,unique-0854,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_33.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_33.JPG,jpg,3002460,37996eb7,8630efc994825abe560eb932ed08db964b698347a664e8026260bc60acff4ce0,heic,3024,4032,151.38,55.41,2740.57,,0d7170a8c961231d,,True,L011,item-l011,unique-0855,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_04.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_04.JPG,jpg,2353897,e64d192f,65f2495ad0fd4aa9278131d1f4e6c220fbdbd03bcd4965873cd318e5da9b6c08,heic,3024,4032,132.53,30.53,3794.11,,17130b0f0b08ca1b,,True,L009,item-l009,unique-0856,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L024_Strontium Chloride 6-Hydrate AR/L024_STRONTIUN CHLORIDE 6-HYDRATE AR_L024_11.JPG,Laboratory_Science_Supplies,L024_Strontium Chloride 6-Hydrate AR,L024,L024_STRONTIUN CHLORIDE 6-HYDRATE AR_L024_11.JPG,jpg,2164464,9ba441ca,8b7eab7b130d609c64bce5a16dacf9079d8c0c43d5643a930793a2fa02fb7c83,heic,4284,5712,134.35,39.2,1533.57,,8f73739eddd99cd8,,True,L024,item-l024,unique-0857,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_27.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_27.JPG,jpg,1522153,4f83bd20,abe9e7fabf07cc84abb0d295c72718bcf7065c46770471406d0ddeaa813a21b7,heic,3024,4032,125.54,55.88,2189.22,,3c1c7c4f1f3d3b2f,,True,L011,item-l011,unique-0858,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L008_pipettes 10ml/L008_PIPETTES 10ML_L008_04.JPG,Laboratory_Science_Supplies,L008_pipettes 10ml,L008,L008_PIPETTES 10ML_L008_04.JPG,jpg,1339956,0e1e8f1b,e669a20df7fa1e8b3e8fdeffb335be662962d30be2bb285f13c7a69b6fdd5286,heic,3024,4032,116.46,54.08,2916.01,,7dd94c1d3766c7cb,,True,L008,item-l008,unique-0859,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_09.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_09.JPG,jpg,1504640,8b6db489,9cd54a62c5569f398695bb0c00db863e4ce62160a61acfc574007e81ba630104,heic,3024,4032,121.54,55.34,3409.81,,88468588c5e5e228,,True,L009,item-l009,unique-0860,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L024_Strontium Chloride 6-Hydrate AR/L024_STRONTIUN CHLORIDE 6-HYDRATE AR_L024_22.JPG,Laboratory_Science_Supplies,L024_Strontium Chloride 6-Hydrate AR,L024,L024_STRONTIUN CHLORIDE 6-HYDRATE AR_L024_22.JPG,jpg,1348795,1a1802ec,35de73d69001e7e4b70467811ac938b2dfaad6d84623a6198c8ffed30e9c222a,heic,3024,4032,99.48,53.26,2435.77,,7e3e9cc6e62d3cce,,True,L024,item-l024,unique-0861,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_15.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_15.JPG,jpg,1398074,ce84b803,8169083e1566be058a8efaba9b681998a9ef9e3e63372519b453f63f8c9413cf,heic,3024,4032,99.6,58.33,2436.94,,886f05bf372d921a,,True,L009,item-l009,unique-0862,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L010_thermometer /L010_THERMOMETER_L010_12.JPG,Laboratory_Science_Supplies,L010_thermometer ,L010,L010_THERMOMETER_L010_12.JPG,jpg,2579848,e6ecaea7,c94ca34d59c14620cce856760c2979af26e124fa7a5701c3911be2c4afc3fdbc,heic,3024,4032,148.36,22.23,1910.41,,07090d0b0b4d692c,,True,L010,item-l010,unique-0863,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_02.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_02.JPG,jpg,2573139,b3480104,e99d0b5620133ef1289e748f314675a957082ec31977d8a96a4aa8a4a95a0ab0,heic,4284,5712,125.08,49.35,2248.63,,433978a6e6e3f2f4,,True,L009,item-l009,unique-0864,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_35.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_35.JPG,jpg,3043916,54705734,73910a574c9ae02cc075ea92877d4cd7b9ba21599eb8282412e862764efc2e21,heic,3024,4032,151.88,55.89,2711.79,,1d7361d0d0e17539,,True,L011,item-l011,unique-0865,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_25.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_25.JPG,jpg,1449554,d4ef0337,4157ff01aa60edb3d9fecdebcd3b713489e9a88d0662bbd4d1345e1a90118b41,heic,3024,4032,125.28,57.89,2043.52,,2d3c3d1b39393b07,,True,L011,item-l011,unique-0866,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L010_thermometer /L010_THERMOMETER_L010_05.JPG,Laboratory_Science_Supplies,L010_thermometer ,L010,L010_THERMOMETER_L010_05.JPG,jpg,1261531,fd5150e9,9fb125eee4e09919c4d1cc2368175f45502c3761cbfa566fea47ab2b558b7c9e,heic,3024,4032,163.14,21.0,1031.15,,0c0e1e1e8cc00e12,,True,L010,item-l010,unique-0867,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_27.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_27.JPG,jpg,2149093,eea95d57,9a4eb50d92348442b7ffbb531b3212a8dbb053fee144826df6464afa41aaf323,heic,4284,5712,138.31,59.7,1661.76,,6fe3e3e485a07c9e,,True,L009,item-l009,unique-0868,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L009_ electric thermometer /L009_ELECTRIC THERMOMETER_L009_18.JPG,Laboratory_Science_Supplies,L009_ electric thermometer ,L009,L009_ELECTRIC THERMOMETER_L009_18.JPG,jpg,1366573,e26aedd9,c606dedb49b249e88dbcaf1f0017e452120fdb38e05b79826bc9d57a4ff2f9e7,heic,3024,4032,122.21,66.24,2958.98,,242424148d9c71c9,,True,L009,item-l009,unique-0869,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L013_petri dishes/L013_PETRI DISHES_L013_19.JPG,Laboratory_Science_Supplies,L013_petri dishes,L013,L013_PETRI DISHES_L013_19.JPG,jpg,1874603,cfe9964a,bc8a6fd17e49761bf5e4d2c3336c0ce739c36c5430aa9a28a5585f6eb60bc5a8,heic,3024,4032,100.47,65.88,3335.53,,8979563559183c1d,,True,L013,item-l013,unique-0870,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L024_Strontium Chloride 6-Hydrate AR/L024_STRONTIUN CHLORIDE 6-HYDRATE AR_L024_17.JPG,Laboratory_Science_Supplies,L024_Strontium Chloride 6-Hydrate AR,L024,L024_STRONTIUN CHLORIDE 6-HYDRATE AR_L024_17.JPG,jpg,1143902,6406e4b3,65a692f4d919b90a9bceb9eaf86e959b5d1d3bbee78ed66bcc2757a6e68e805f,heic,3024,4032,118.83,68.5,2278.1,,03c086363c343c3b,,True,L024,item-l024,unique-0871,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_15.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_15.JPG,jpg,1670646,b09b6590,2211657615dd3491c8d3e7313a1a5a15d5b4fab30eeaaa2f9f6d2a1f269916c9,heic,3024,4032,130.24,48.63,3077.16,,10111367231c0e07,,True,L011,item-l011,unique-0872,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_13.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_13.JPG,jpg,2184997,2859038f,cdcffe11369fae6246050633d94a0bb11410dd784e04e5fb36c3ec49e7a181c7,heic,3024,4032,145.08,58.82,2175.76,,cd07c3e2dab1258c,,True,L011,item-l011,unique-0873,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_18.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_18.JPG,jpg,1770236,3985893e,ba91160c96712f22a73555cef97dec464de0695181ce0875d5cf35afbb16075e,heic,3024,4032,127.71,53.16,3290.77,,d85d098913134607,,True,L011,item-l011,unique-0874,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_14.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_14.JPG,jpg,2103296,170cf224,231f0cb753e60807570d0d823b791a5080983187e30513175fb885b51b9d171d,heic,3024,4032,143.43,61.21,2344.45,,eb63696960e17186,,True,L011,item-l011,unique-0875,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_26.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_26.JPG,jpg,1495647,1d144b74,c9a4901693527cfe326e008fa17ac2952162710ac872c39434b482962a50e129,heic,3024,4032,136.02,49.06,3196.44,,03664c9b3b1c1f4f,,True,L011,item-l011,unique-0876,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-002.zip,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L011_gloves/L011_GLOVES_L011_16.JPG,Laboratory_Science_Supplies,L011_gloves,L011,L011_GLOVES_L011_16.JPG,jpg,1779023,c4748fa9,bd073e5d732d430e61b5e8d477fd0677a0fd38dc968bec027d5fb28f0915200a,heic,3024,4032,122.92,49.41,2967.47,,c1111735259d0d87,,True,L011,item-l011,unique-0877,unique,validation
